Объект1_Бинарный,Объект1_Форма,Объект1_Направление,Объект1_Угол,Объект2_Бинарный,Объект2_Форма,Объект2_Направление,Объект2_Угол,Коллизия
1,Сфера,Право,35.213220457218995,0,Куб,Право,149.93860881410828,Да
0,Сфера,Лево,76.41799604771757,0,Сфера,Право,237.82410416548896,Да
1,Сфера,Лево,54.70025168364772,1,Пирамида,Право,121.27558527670843,Да
1,Сфера,Право,26.019308988281075,0,Пирамида,Лево,75.52959879256386,Нет
1,Пирамида,Вперед,95.73058712791673,0,Сфера,Назад,264.0498168098709,Да
1,Сфера,Лево,272.49960296860945,0,Сфера,Лево,54.21813928687439,Да
1,Куб,Право,70.7868332197754,0,Сфера,Право,284.0255808987638,Нет
0,Куб,Назад,68.37061769318414,1,Пирамида,Вперед,307.2278157942806,Нет
1,Куб,Вперед,88.57755359040854,0,Сфера,Право,30.829382054928423,Да
0,Куб,Лево,316.1560498535949,1,Пирамида,Назад,337.3306595215689,Нет
0,Пирамида,Вперед,228.94427448123585,0,Пирамида,Лево,174.40787145014838,Да
1,Куб,Лево,50.00864825888045,0,Сфера,Назад,285.6570545129586,Да
0,Пирамида,Лево,96.79650627927282,1,Пирамида,Право,339.01832602824834,Да
0,Сфера,Вперед,65.45948414653816,0,Сфера,Назад,220.52412037658863,Нет
1,Пирамида,Право,224.1964324797709,1,Сфера,Лево,14.458522609370812,Нет
0,Сфера,Лево,156.40510828571706,0,Куб,Право,37.25003576897981,Да
1,Куб,Вперед,275.10594040857933,0,Пирамида,Вперед,101.8998259695742,Нет
1,Пирамида,Право,323.7268965561612,1,Пирамида,Лево,347.02864390826875,Да
0,Пирамида,Вперед,313.11180555996134,1,Пирамида,Лево,246.8062840635415,Нет
1,Куб,Право,299.0539746045411,0,Куб,Лево,201.6220884575081,Да
0,Сфера,Вперед,38.83083787087215,0,Пирамида,Лево,216.1346235831871,Нет
1,Куб,Право,215.49758839186373,0,Куб,Вперед,354.0485169645577,Да
0,Куб,Право,90.40356592391728,0,Пирамида,Лево,237.93808119013337,Да
1,Куб,Вперед,248.43680940100964,0,Сфера,Вперед,279.74162987385273,Да
0,Куб,Вперед,78.3458106374169,0,Сфера,Лево,107.07922583203273,Да
0,Сфера,Вперед,11.159446222562902,1,Пирамида,Вперед,229.7738996626569,Да
0,Пирамида,Лево,273.64580162729027,0,Пирамида,Вперед,268.73366974858914,Да
0,Куб,Назад,139.2284146422953,1,Сфера,Вперед,264.538734738643,Нет
1,Куб,Лево,2.6307974520529953,1,Пирамида,Лево,198.52954843283132,Да
1,Куб,Назад,52.55796335865032,1,Сфера,Право,324.2985606413364,Нет
1,Куб,Лево,226.17126534769724,0,Пирамида,Назад,310.82004951064647,Нет
0,Куб,Лево,243.6558966033691,0,Сфера,Право,63.83319578224038,Нет
0,Пирамида,Вперед,93.58992525699878,1,Пирамида,Право,60.30370998181803,Да
1,Куб,Лево,138.8579954349221,0,Сфера,Вперед,38.15701136643149,Нет
1,Сфера,Право,177.91933286980247,0,Куб,Вперед,81.83808875712602,Нет
1,Пирамида,Лево,252.944371386911,0,Куб,Назад,212.32274587474146,Да
0,Сфера,Вперед,16.62575012228593,0,Сфера,Право,6.499847718127185,Да
0,Куб,Право,272.0696250743319,1,Пирамида,Лево,127.72276225502839,Нет
0,Сфера,Назад,261.838638683071,1,Сфера,Лево,299.5874097590825,Нет
1,Куб,Лево,86.07358609545278,1,Пирамида,Право,10.548021237725894,Да
1,Пирамида,Вперед,56.765443894722715,0,Сфера,Назад,287.6782367204288,Да
1,Пирамида,Вперед,279.39124647598334,0,Пирамида,Вперед,47.61454386590657,Да
0,Пирамида,Лево,152.7203772790917,1,Пирамида,Вперед,306.85246584510526,Да
0,Сфера,Лево,292.0904120346799,0,Куб,Лево,267.6017782030688,Да
1,Куб,Право,167.44342183726118,1,Сфера,Назад,60.427130132637174,Да
0,Пирамида,Право,300.4416615595256,0,Сфера,Вперед,231.09210708560298,Да
0,Пирамида,Назад,210.0261096265539,1,Пирамида,Назад,327.3840539974417,Да
0,Куб,Право,44.59366871659747,0,Сфера,Назад,242.86578959118265,Да
1,Куб,Назад,256.2240366174294,0,Куб,Право,346.46744319878957,Да
1,Сфера,Вперед,25.402424882070033,1,Сфера,Вперед,66.18886325207251,Нет
0,Куб,Право,272.8740755334859,1,Куб,Вперед,67.60481308318066,Да
0,Пирамида,Право,112.44265122771853,1,Куб,Вперед,183.71454687358542,Да
0,Сфера,Право,350.4027240630504,1,Сфера,Лево,178.69836262139205,Да
1,Пирамида,Право,157.17586363839953,1,Пирамида,Лево,84.26966138881807,Нет
1,Пирамида,Лево,237.90636263381998,1,Сфера,Право,309.05229366977983,Да
0,Куб,Право,91.61948671901874,1,Куб,Право,241.98974588925296,Да
