Объект1_Бинарный,Объект1_Форма,Объект1_Направление,Объект1_Угол,Объект2_Бинарный,Объект2_Форма,Объект2_Направление,Объект2_Угол,Коллизия
1,Пирамида,Право,298.35283506977527,0,Куб,Лево,224.1463001337609,Нет
0,Сфера,Назад,121.03606578931148,0,Куб,Назад,354.7482068916292,Да
0,Сфера,Вперед,343.7063863465856,0,Куб,Право,191.10996313753498,Нет
1,Пирамида,Назад,293.6403836836857,0,Сфера,Вперед,242.87107106610344,Да
0,Сфера,Лево,68.86798377152002,1,Куб,Право,299.18819527505065,Нет
1,Пирамида,Вперед,22.954914996775805,0,Пирамида,Право,36.05833917093567,Нет
0,Пирамида,Назад,269.9674754386136,0,Пирамида,Назад,83.72506651012995,Нет
0,Пирамида,Назад,93.53654720319018,0,Куб,Лево,69.82845975191836,Нет
0,Куб,Назад,182.92091983190878,1,Пирамида,Назад,289.25504271601847,Нет
0,Сфера,Лево,204.24642259823545,1,Куб,Назад,329.5556610824384,Да
0,Куб,Лево,211.32736917869713,1,Сфера,Назад,276.4072378807807,Да
0,Сфера,Вперед,351.1417505498957,0,Куб,Право,294.4504589115232,Нет
1,Сфера,Лево,96.88489641847595,0,Пирамида,Лево,139.53711630448123,Да
1,Сфера,Вперед,173.54961476562877,1,Пирамида,Лево,44.97889501554185,Да
1,Сфера,Лево,130.94083573875682,1,Пирамида,Право,136.66539672397138,Нет
0,Пирамида,Лево,84.3766073366887,1,Сфера,Право,346.9949976819178,Нет
0,Пирамида,Назад,15.87629156955451,1,Пирамида,Вперед,333.5282444929981,Да
1,Сфера,Право,321.0308295774492,0,Сфера,Право,43.703707756593545,Нет
1,Сфера,Вперед,345.44455675872024,1,Пирамида,Назад,100.27552914212364,Да
0,Пирамида,Лево,88.89127916331611,0,Сфера,Назад,103.07905648721115,Да
1,Пирамида,Лево,151.62819776380246,1,Пирамида,Назад,36.44777331956147,Да
0,Пирамида,Лево,359.88374815958156,1,Пирамида,Право,92.25551832560615,Нет
0,Сфера,Вперед,98.06273265886395,0,Пирамида,Назад,70.33693625115372,Нет
0,Куб,Назад,275.7773374342312,1,Куб,Лево,248.76619461359925,Да
0,Куб,Вперед,135.22645815747632,1,Сфера,Право,29.92017235019864,Нет
0,Куб,Вперед,59.45941211586208,1,Пирамида,Назад,198.88944701805315,Да
1,Пирамида,Право,54.00794029749816,1,Куб,Лево,268.7026944771309,Да
1,Пирамида,Лево,45.90893950016881,0,Куб,Лево,242.3566668002342,Нет
1,Пирамида,Лево,3.1592250879400385,1,Сфера,Лево,349.3311499733539,Да
0,Пирамида,Лево,170.27590326244876,1,Куб,Лево,322.47191857304415,Нет
1,Куб,Вперед,256.53982317988283,0,Сфера,Назад,109.3135124928152,Да
1,Пирамида,Вперед,118.41226360528249,1,Сфера,Право,22.811885891935127,Нет
0,Пирамида,Вперед,140.45127738815637,1,Пирамида,Назад,342.00522888927037,Да
0,Куб,Право,49.31016415634957,0,Сфера,Лево,289.7701534064726,Да
1,Пирамида,Вперед,140.43313319413838,0,Сфера,Вперед,282.8743553280846,Нет
0,Сфера,Назад,173.14935117317194,0,Сфера,Право,193.89377685657823,Нет
0,Куб,Назад,88.18002262255985,1,Куб,Назад,205.01900617634547,Да
1,Куб,Назад,194.22457356901555,0,Пирамида,Право,288.49334123522516,Нет
1,Куб,Право,9.452940545888705,1,Куб,Назад,262.35655881793156,Да
1,Куб,Право,51.41716471119368,1,Пирамида,Лево,335.74470431157744,Нет
0,Сфера,Назад,47.21223258845524,1,Куб,Вперед,122.54597196637953,Нет
0,Пирамида,Вперед,224.56406418945545,1,Пирамида,Право,185.82720001101367,Нет
1,Куб,Право,259.44064114870173,0,Пирамида,Лево,294.96097968495064,Да
1,Куб,Вперед,114.46388541568804,1,Сфера,Право,143.49585779719365,Да
1,Пирамида,Право,90.84974301042567,1,Куб,Вперед,323.7053801868171,Да
0,Куб,Лево,127.36390024502522,1,Сфера,Право,323.1960055758057,Да
1,Куб,Вперед,294.9464601122917,1,Куб,Лево,100.44193093549191,Нет
0,Сфера,Вперед,251.64569383903483,0,Куб,Право,259.53238683518543,Да
1,Сфера,Право,335.6996165557281,1,Сфера,Вперед,91.18947749434206,Нет
1,Куб,Назад,79.40326797834392,0,Пирамида,Назад,31.422009385869856,Да
1,Куб,Право,280.3623658268833,0,Сфера,Право,12.542887137631066,Да
0,Сфера,Вперед,105.71829081910701,1,Сфера,Вперед,149.9895699834363,Да
1,Пирамида,Право,307.05648507106787,1,Сфера,Лево,121.25666057932013,Нет
0,Куб,Вперед,141.46796154457712,0,Куб,Право,350.0712533324711,Да
0,Куб,Право,286.0850499589403,1,Сфера,Лево,249.75568024285602,Да
0,Пирамида,Назад,256.38515672687885,1,Сфера,Назад,353.7110421221404,Да
0,Куб,Лево,40.06868631790034,0,Пирамида,Вперед,205.15591448797687,Да
1,Сфера,Право,97.2324439559254,1,Пирамида,Назад,187.11410371664132,Да
0,Сфера,Лево,347.28444681713705,0,Куб,Вперед,236.7524865978232,Нет
0,Пирамида,Вперед,175.76412745198644,0,Сфера,Право,215.91686605037154,Да
1,Куб,Право,152.9686653189068,0,Куб,Лево,294.6532601821442,Нет
0,Куб,Вперед,309.20230902863864,1,Пирамида,Вперед,265.24866962239025,Да
1,Сфера,Лево,334.75282454043116,0,Сфера,Вперед,254.99689864719673,Нет
1,Сфера,Лево,358.39623298051924,1,Сфера,Вперед,77.43285044368379,Нет
0,Сфера,Лево,185.57738944319956,0,Пирамида,Назад,101.17081881887533,Нет
0,Куб,Право,138.0514466945751,0,Куб,Право,334.4762539404617,Нет
0,Пирамида,Лево,345.18072393002825,0,Сфера,Вперед,17.8441679032206,Нет
0,Куб,Право,146.17959874308033,0,Пирамида,Вперед,166.11788084759212,Да
1,Куб,Право,189.3011179602685,0,Пирамида,Вперед,155.25208590875636,Да
1,Куб,Лево,128.76198672482087,1,Пирамида,Право,102.63890593159101,Нет
0,Куб,Лево,305.6102068823066,0,Сфера,Лево,140.47028150002888,Нет
1,Сфера,Назад,172.4073267097108,1,Куб,Вперед,218.917448022178,Нет
0,Сфера,Лево,272.71602512781493,1,Куб,Назад,171.96212887875362,Нет
0,Куб,Лево,225.2420552792616,1,Куб,Лево,347.95557429833326,Да
1,Пирамида,Назад,175.77811881596674,1,Пирамида,Вперед,288.05805823886936,Нет
0,Куб,Лево,323.5407436725586,1,Куб,Вперед,191.7057512181127,Нет
0,Пирамида,Лево,149.49621151624413,1,Сфера,Назад,314.80715538077493,Да
1,Пирамида,Право,217.20850165820937,0,Куб,Назад,112.5741798561712,Нет
0,Куб,Вперед,140.0390877133345,0,Пирамида,Назад,77.42182922864771,Нет
0,Куб,Вперед,303.9186499805989,1,Пирамида,Лево,56.84220496102815,Нет
0,Куб,Лево,161.2837178643685,0,Пирамида,Лево,115.20779090618761,Да
1,Сфера,Назад,55.47935877091648,0,Пирамида,Право,178.55942887440642,Нет
1,Сфера,Назад,183.8041356007825,0,Сфера,Лево,279.90365765158185,Да
1,Куб,Право,356.4141026600832,0,Пирамида,Право,43.111213087289826,Да
0,Пирамида,Вперед,53.53711702775742,0,Сфера,Вперед,100.85242490999809,Нет
1,Пирамида,Право,80.94195282548704,0,Пирамида,Назад,355.72125402905044,Да
1,Сфера,Вперед,184.53421126366877,1,Сфера,Право,259.71629390636076,Нет
1,Пирамида,Назад,20.56805833137642,0,Куб,Назад,56.68628765626978,Нет
0,Пирамида,Назад,123.23750223165737,1,Пирамида,Назад,186.4590887123889,Да
0,Пирамида,Лево,168.7485031939357,0,Куб,Лево,183.93831181603656,Нет
0,Сфера,Право,40.04989632478945,1,Сфера,Право,147.2776177934886,Нет
1,Пирамида,Лево,281.0467392667705,1,Пирамида,Лево,162.34455111492525,Нет
0,Сфера,Вперед,74.39614800762956,1,Сфера,Лево,117.68951338825569,Да
0,Куб,Назад,336.1701647159858,0,Пирамида,Назад,355.2952587751056,Нет
0,Пирамида,Назад,5.819321522706851,0,Пирамида,Вперед,323.6438491449186,Да
1,Сфера,Право,147.55766940550546,1,Пирамида,Право,355.8209260206496,Нет
0,Пирамида,Лево,224.04048605085237,0,Сфера,Назад,334.58412542141167,Нет
1,Сфера,Вперед,221.78635181704755,0,Сфера,Назад,31.482954285960382,Нет
1,Куб,Лево,130.7082831388453,1,Пирамида,Назад,16.7524590587839,Да
1,Пирамида,Лево,8.405861652863326,0,Сфера,Лево,216.09220575225496,Нет
1,Куб,Назад,268.7801595151933,1,Куб,Назад,323.6204561939649,Да
0,Куб,Право,256.64546604363574,0,Куб,Право,42.15069848960123,Да
1,Куб,Право,242.2331750102841,0,Пирамида,Право,332.15043769650714,Нет
0,Сфера,Право,193.32426977563492,0,Пирамида,Лево,142.7605242689841,Нет
1,Сфера,Вперед,284.0121578622199,0,Куб,Вперед,149.78512374158902,Да
1,Куб,Назад,69.83472216524831,1,Сфера,Вперед,242.13843897802974,Нет
1,Пирамида,Право,147.41962705503803,0,Пирамида,Лево,88.26937635292559,Нет
0,Пирамида,Право,281.03839475657253,1,Куб,Лево,299.04770369596076,Да
0,Пирамида,Право,106.12402609611858,0,Сфера,Лево,87.66898049061294,Да
0,Сфера,Назад,261.09210751767483,1,Куб,Назад,3.772825298428568,Да
1,Куб,Вперед,59.58481558779084,0,Пирамида,Вперед,195.86776934280368,Нет
0,Куб,Право,48.56781296237972,1,Сфера,Лево,106.44561964626999,Да
1,Пирамида,Лево,141.19308023966676,0,Сфера,Право,218.7133117502428,Нет
0,Сфера,Лево,215.23958846272862,1,Сфера,Назад,206.01716609741513,Нет
1,Куб,Лево,277.4184828565454,0,Сфера,Право,114.71614789712775,Да
0,Сфера,Вперед,76.72878291003187,1,Куб,Лево,58.36335922156591,Да
1,Пирамида,Лево,243.18711717304956,1,Сфера,Вперед,3.7352880615453854,Да
1,Пирамида,Право,245.1160633105899,1,Пирамида,Лево,207.29006544789124,Нет
1,Куб,Лево,161.93290402190036,1,Куб,Назад,64.59257342243846,Нет
0,Пирамида,Вперед,146.97913055678188,0,Пирамида,Лево,228.55413200280103,Нет
0,Пирамида,Вперед,324.54571834363725,0,Пирамида,Лево,8.171670052356292,Нет
1,Куб,Назад,133.34824534078993,1,Сфера,Право,8.790705823227416,Нет
1,Куб,Назад,115.80345517563552,1,Куб,Вперед,233.13159635607158,Нет
1,Пирамида,Лево,143.51231197292103,1,Пирамида,Назад,271.2973527247929,Нет
1,Пирамида,Лево,43.56455018176365,0,Сфера,Вперед,329.1518784491966,Нет
1,Куб,Назад,90.14808032732324,0,Пирамида,Вперед,290.51744146798495,Нет
1,Пирамида,Право,223.74643504267257,0,Куб,Лево,337.80984122563234,Да
0,Сфера,Право,292.5811986238552,1,Куб,Назад,346.6746095656001,Да
0,Куб,Лево,344.1718828332489,0,Пирамида,Назад,328.5532777239897,Да
1,Сфера,Лево,312.28518402492483,0,Сфера,Право,98.96407112612636,Нет
1,Пирамида,Назад,249.60660915567794,0,Куб,Лево,230.2876485442263,Нет
1,Сфера,Вперед,239.6408217680171,0,Сфера,Вперед,33.30221719412583,Да
1,Куб,Право,315.1601080393224,0,Куб,Назад,128.7187921567568,Нет
0,Куб,Вперед,240.0618661873696,0,Сфера,Назад,7.226386213806992,Да
0,Куб,Вперед,301.68091873218316,0,Сфера,Вперед,335.1996222274442,Да
1,Сфера,Право,78.67393955818463,1,Куб,Лево,78.43317172972935,Нет
0,Сфера,Назад,165.7863400889648,0,Пирамида,Лево,325.36693834495213,Да
0,Пирамида,Вперед,257.6892116696973,1,Куб,Назад,303.37113442238643,Да
1,Пирамида,Вперед,62.92135871358162,0,Куб,Право,177.5674468888952,Нет
0,Пирамида,Назад,268.5345222376573,0,Сфера,Вперед,52.46878477861921,Да
1,Куб,Назад,19.177580004662712,1,Сфера,Лево,41.30667706836707,Да
0,Куб,Право,2.12023055797649,0,Сфера,Право,346.98110237737546,Нет
0,Сфера,Назад,304.6044379044211,1,Пирамида,Лево,110.18233439322938,Да
0,Куб,Вперед,64.60059128822161,1,Пирамида,Право,44.25067792120993,Да
1,Сфера,Вперед,258.5752119608962,0,Пирамида,Вперед,319.1962095851688,Да
1,Куб,Вперед,308.2162639560675,1,Сфера,Назад,313.817008189422,Да
1,Пирамида,Право,199.02486047783526,1,Куб,Право,264.93079075909753,Нет
1,Пирамида,Право,196.37013043414777,0,Куб,Назад,206.44881857579165,Нет
1,Сфера,Назад,337.5370478418303,0,Сфера,Лево,6.435182983958976,Да
1,Куб,Назад,329.41464052088526,1,Куб,Назад,244.43429048723522,Да
1,Пирамида,Назад,78.94074640831968,0,Пирамида,Назад,97.53948758215333,Нет
1,Сфера,Лево,347.02228796294355,1,Пирамида,Назад,116.8361843098626,Нет
0,Сфера,Лево,68.64439002531991,0,Пирамида,Право,203.77196149062456,Нет
1,Сфера,Назад,287.29077293149317,0,Пирамида,Право,167.0722853541599,Нет
0,Пирамида,Назад,309.7956497971834,1,Сфера,Право,226.45286931251525,Нет
0,Куб,Право,75.74131032488702,1,Куб,Вперед,216.3589785185656,Нет
1,Сфера,Право,240.31615911403657,0,Сфера,Право,311.46128861248064,Нет
1,Сфера,Вперед,28.556950866084296,0,Пирамида,Вперед,33.691443880994576,Нет
1,Куб,Назад,44.534096149628844,0,Сфера,Назад,9.269600222344398,Да
1,Сфера,Лево,156.59874655114172,0,Сфера,Лево,294.54930028741336,Нет
0,Сфера,Назад,150.2959358852169,0,Куб,Лево,64.31964426477016,Да
0,Пирамида,Вперед,241.7211305589227,0,Сфера,Назад,104.61095847557965,Да
