Объект1_Бинарный,Объект1_Форма,Объект1_Направление,Объект1_Угол,Объект2_Бинарный,Объект2_Форма,Объект2_Направление,Объект2_Угол,Коллизия
1,Сфера,Право,27.769302829192547,1,Куб,Назад,205.06075240373602,Да
1,Сфера,Вперед,269.0188874591022,0,Сфера,Лево,86.70306292632449,Нет
1,Сфера,Вперед,36.99290720472852,1,Куб,Вперед,66.83921988306446,Да
1,Пирамида,Назад,30.8503992718596,0,Пирамида,Назад,302.62290547221977,Да
1,Куб,Право,134.17857377313405,1,Куб,Право,359.03730963888177,Да
1,Пирамида,Назад,352.9805067716141,0,Куб,Вперед,97.43638007209819,Нет
1,Пирамида,Право,86.50666968645058,0,Куб,Вперед,245.6323954654522,Нет
0,Сфера,Назад,52.532235093567955,0,Пирамида,Вперед,254.9487875132517,Нет
1,Куб,Назад,341.03372054118563,0,Пирамида,Назад,172.63245114057355,Да
1,Куб,Лево,21.276485536493304,0,Куб,Право,144.3009601901222,Да
1,Пирамида,Вперед,346.217606968034,0,Сфера,Право,120.75852583520329,Да
1,Куб,Вперед,135.27202443388205,1,Сфера,Право,85.41839237873403,Нет
0,Куб,Вперед,237.62672706836355,0,Пирамида,Вперед,98.06106805865672,Нет
0,Сфера,Назад,117.08605574693235,0,Пирамида,Вперед,61.31510272131882,Да
0,Пирамида,Назад,268.69407518524,0,Сфера,Право,58.09035986606821,Да
0,Пирамида,Назад,173.79871981336993,1,Пирамида,Назад,170.54669113132252,Нет
0,Сфера,Назад,231.06095624301364,0,Сфера,Назад,325.14160015161696,Да
1,Пирамида,Лево,271.0950956569768,1,Куб,Лево,278.77511008020866,Да
1,Сфера,Лево,72.01677008112884,1,Сфера,Вперед,297.13358310723913,Нет
0,Пирамида,Лево,254.39644131001188,1,Куб,Назад,220.64220972528742,Да
0,Пирамида,Назад,72.67721957695476,0,Пирамида,Лево,268.41951509648226,Да
1,Сфера,Право,223.94229571596307,1,Куб,Право,114.00364393773663,Нет
1,Куб,Назад,213.817367821179,1,Сфера,Лево,175.12835004503026,Да
1,Сфера,Лево,220.0888797286679,1,Куб,Лево,26.010651798838836,Да
1,Куб,Право,124.52376719295539,1,Сфера,Вперед,249.5203089692783,Да
1,Куб,Вперед,168.40428788009962,0,Сфера,Вперед,143.48110229539907,Нет
0,Пирамида,Вперед,247.51632320872832,0,Пирамида,Право,113.23901540962079,Нет
0,Сфера,Право,309.0181833123229,1,Пирамида,Право,316.64787090625606,Да
0,Пирамида,Вперед,326.7778152068226,0,Пирамида,Вперед,246.96047216498897,Да
1,Сфера,Назад,282.05788400206563,1,Куб,Вперед,110.19318920042012,Нет
1,Пирамида,Вперед,268.88849638414865,0,Сфера,Назад,206.39499363542978,Нет
0,Пирамида,Вперед,295.1223388833846,0,Пирамида,Лево,42.250605174551524,Да
0,Пирамида,Назад,152.67312708607474,1,Куб,Право,92.19747108679886,Да
0,Пирамида,Назад,30.211889381818548,1,Сфера,Право,335.583065979674,Да
1,Куб,Право,87.37019725182323,0,Пирамида,Право,171.5155493963441,Да
0,Сфера,Право,304.87352696974256,1,Сфера,Право,223.63973947106163,Нет
0,Сфера,Право,323.9806821043921,0,Пирамида,Вперед,314.06555657214386,Да
1,Сфера,Лево,294.76349590400594,0,Сфера,Вперед,208.3786813463242,Нет
0,Куб,Вперед,228.02180178922754,0,Сфера,Право,133.50791571619277,Нет
1,Куб,Вперед,55.976525698373955,1,Куб,Назад,344.65867616914676,Нет
1,Сфера,Вперед,85.89987813059754,0,Куб,Лево,276.2400022912495,Нет
0,Пирамида,Назад,290.896107813503,0,Куб,Лево,37.43348790720451,Нет
0,Куб,Назад,124.90637221301243,1,Сфера,Назад,287.75168244356,Да
0,Куб,Лево,144.61760103334703,1,Пирамида,Вперед,169.82539948368867,Да
0,Пирамида,Лево,76.51127541816236,0,Куб,Право,320.83835269379097,Нет
0,Куб,Вперед,73.06775430198178,1,Пирамида,Лево,276.1953575835126,Да
0,Пирамида,Вперед,315.0361113153237,1,Куб,Лево,102.62167071140225,Да
0,Куб,Вперед,172.81521165065925,0,Пирамида,Назад,309.18398610521,Нет
0,Сфера,Назад,231.85901294191572,1,Сфера,Вперед,86.76416351914797,Нет
0,Сфера,Назад,2.6447367911924324,1,Сфера,Вперед,116.78509174817971,Нет
0,Пирамида,Назад,5.685984412744274,0,Сфера,Назад,238.42021113571897,Нет
1,Куб,Право,80.13074709121526,1,Пирамида,Вперед,321.1309374786377,Да
1,Сфера,Право,169.39304906068452,1,Куб,Вперед,97.50416008573059,Нет
0,Сфера,Вперед,126.87813188493064,1,Пирамида,Назад,51.30313602389551,Нет
0,Куб,Право,234.30108006698825,1,Пирамида,Лево,315.7933168773123,Да
0,Куб,Лево,231.0604323719133,0,Пирамида,Лево,232.28711389807378,Да
0,Пирамида,Лево,12.273711339357165,0,Пирамида,Вперед,269.3384278610139,Нет
0,Куб,Вперед,131.29677691990864,1,Сфера,Право,7.545411679283891,Нет
0,Сфера,Лево,146.93957834349754,0,Пирамида,Лево,144.13915355052205,Да
0,Пирамида,Назад,131.63916117429636,1,Сфера,Лево,237.21923890771737,Нет
1,Куб,Право,268.71134214619985,1,Куб,Вперед,92.78879345710442,Да
1,Куб,Вперед,195.89685051197787,1,Куб,Назад,129.4483981080262,Да
0,Пирамида,Право,59.918092190413475,0,Сфера,Вперед,209.99325145595571,Да
1,Пирамида,Вперед,178.18548080535027,0,Пирамида,Право,53.17049188455837,Да
0,Пирамида,Вперед,102.15010899175871,0,Пирамида,Вперед,60.27993766625646,Да
0,Пирамида,Вперед,212.09820039246023,0,Пирамида,Вперед,177.26872083659853,Да
0,Сфера,Право,322.521020802784,0,Пирамида,Вперед,200.63175921550962,Да
0,Пирамида,Вперед,189.88867217067587,1,Пирамида,Лево,308.0278259953602,Да
1,Сфера,Вперед,92.58630704612092,0,Сфера,Вперед,192.1153540300855,Нет
1,Пирамида,Вперед,277.12234085470635,1,Куб,Право,69.82961699738621,Нет
0,Сфера,Назад,231.04246873590847,1,Сфера,Назад,134.1088217456223,Нет
1,Куб,Право,203.76586177514181,0,Сфера,Вперед,240.06241824225475,Да
0,Пирамида,Назад,35.62449178554977,0,Пирамида,Вперед,165.58374923205838,Да
1,Сфера,Назад,330.4853563018488,1,Сфера,Вперед,42.31257059483979,Нет
0,Сфера,Назад,187.22799983774738,1,Пирамида,Право,121.81551555385064,Да
0,Сфера,Вперед,101.22695200887694,1,Сфера,Вперед,68.15586770299643,Да
0,Сфера,Лево,251.93197303625573,1,Куб,Лево,148.72761391099436,Да
0,Куб,Право,359.8623790796069,1,Пирамида,Вперед,79.52496530011335,Да
0,Сфера,Лево,135.30627246039572,0,Куб,Вперед,331.27578161590293,Да
1,Пирамида,Право,276.14956654170027,0,Куб,Право,280.3819058126831,Нет
0,Куб,Назад,335.7886334508818,1,Сфера,Лево,57.738484563447805,Нет
1,Сфера,Вперед,14.2639442692069,1,Пирамида,Вперед,169.65586306690207,Да
1,Куб,Право,79.6478039626437,1,Пирамида,Вперед,275.48935909634423,Нет
0,Пирамида,Лево,26.014450269658518,0,Куб,Право,280.1486306002744,Нет
1,Сфера,Назад,164.45933585523457,1,Сфера,Лево,24.840504817476884,Нет
0,Сфера,Вперед,281.9283128464077,1,Пирамида,Лево,285.01582205094064,Да
1,Куб,Назад,155.992434922837,1,Пирамида,Вперед,283.76362541163854,Да
0,Сфера,Право,91.05321163366162,0,Куб,Назад,291.9551170255115,Да
1,Сфера,Вперед,100.79483702624273,1,Пирамида,Вперед,228.9042221598956,Нет
0,Пирамида,Назад,241.70850732855564,0,Куб,Назад,27.75661287524082,Нет
1,Сфера,Право,203.6999942851056,0,Куб,Назад,111.35270205683155,Нет
0,Пирамида,Право,15.717474482211129,1,Сфера,Право,20.476758404342018,Нет
1,Сфера,Назад,293.37142524355994,0,Сфера,Назад,39.074399622908274,Нет
1,Сфера,Право,143.5023229192833,1,Пирамида,Вперед,268.35341938662975,Да
1,Сфера,Лево,54.96024083670408,0,Пирамида,Вперед,248.29270495610504,Да
1,Сфера,Назад,325.45312749253935,1,Сфера,Право,57.60420716579763,Да
0,Пирамида,Назад,214.7835557692045,1,Сфера,Право,332.62067063605144,Нет
0,Куб,Право,18.548011499881177,0,Куб,Лево,88.07047721867796,Да
1,Куб,Лево,16.340402525021368,0,Сфера,Вперед,141.08578697809688,Нет
0,Куб,Вперед,208.9183958357262,1,Пирамида,Лево,72.69486708190965,Нет
1,Сфера,Лево,333.0841547946714,0,Пирамида,Право,138.60573558605222,Да
1,Куб,Вперед,68.16684749345401,1,Пирамида,Назад,26.80944877534326,Да
1,Пирамида,Право,293.2496916754642,0,Куб,Лево,144.7581049838054,Да
1,Куб,Вперед,76.08688943088215,0,Сфера,Вперед,299.307607161221,Да
0,Пирамида,Назад,75.95934528766172,0,Сфера,Лево,104.26836535104553,Нет
1,Сфера,Вперед,24.711220579947565,1,Куб,Назад,280.1905103834416,Нет
1,Сфера,Право,236.63358005896805,1,Куб,Назад,125.77108402143638,Да
1,Сфера,Право,17.25276931485713,1,Сфера,Право,153.8870417658552,Да
0,Пирамида,Назад,354.18393614363254,1,Куб,Лево,322.15324822793804,Нет
0,Куб,Назад,166.90587667912448,0,Пирамида,Право,154.28800155093327,Да
0,Сфера,Лево,39.649534195911905,1,Пирамида,Право,243.1379701083034,Нет
0,Сфера,Назад,265.75278449746884,0,Пирамида,Лево,342.764131628391,Нет
0,Пирамида,Назад,320.82041355965526,0,Пирамида,Назад,173.3599421425332,Да
1,Куб,Назад,338.724590561657,0,Сфера,Назад,347.53885009718704,Да
0,Пирамида,Вперед,226.2616189208229,0,Пирамида,Вперед,41.6185341654188,Да
0,Куб,Вперед,329.8693834473056,1,Пирамида,Лево,288.91554833271255,Да
0,Сфера,Назад,231.33928978558544,1,Пирамида,Лево,131.6957344302441,Нет
1,Сфера,Назад,104.06555028230714,1,Сфера,Право,2.1725770616407925,Нет
1,Сфера,Назад,104.63531498480639,0,Пирамида,Лево,215.48995325673806,Да
0,Пирамида,Вперед,104.4347904077098,0,Сфера,Право,337.5167889713553,Нет
0,Куб,Вперед,309.5532531537664,1,Куб,Назад,341.5028551172029,Да
0,Куб,Лево,227.8313885081328,1,Куб,Вперед,247.90427894940623,Нет
0,Куб,Назад,193.01539821327265,1,Пирамида,Право,205.69203233402507,Да
1,Сфера,Назад,331.03010137508454,1,Куб,Назад,82.83602975081273,Да
1,Пирамида,Вперед,339.0436581845211,1,Сфера,Вперед,344.04611084546167,Да
1,Куб,Право,188.8847284773417,0,Сфера,Право,140.52428086148933,Нет
1,Куб,Лево,52.98300233382995,0,Куб,Назад,293.42068876492766,Нет
1,Пирамида,Вперед,211.49908409406635,0,Сфера,Лево,131.55276256990462,Нет
1,Пирамида,Назад,90.5561450804055,0,Сфера,Вперед,56.66321671619526,Нет
0,Сфера,Назад,48.61754985213737,0,Куб,Вперед,119.0595791791361,Да
1,Сфера,Право,187.96672743627042,0,Куб,Вперед,261.33998185566065,Да
1,Куб,Лево,39.75799189266399,1,Сфера,Лево,283.49402110327475,Да
1,Куб,Назад,264.2259539309831,1,Пирамида,Право,116.93713008509475,Нет
0,Пирамида,Вперед,233.79045531973594,0,Куб,Назад,303.85837125183104,Да
1,Сфера,Вперед,340.5828155287182,1,Куб,Назад,13.406858982290393,Да
1,Куб,Лево,75.68331391012767,1,Куб,Право,63.428088731357924,Нет
1,Сфера,Назад,118.78307862352096,0,Сфера,Лево,167.74703447394188,Да
0,Сфера,Вперед,7.575027236468905,1,Сфера,Назад,206.53357092972996,Да
1,Куб,Право,250.44748530651083,1,Куб,Право,196.5135778470359,Да
1,Пирамида,Право,192.48245167790728,1,Куб,Вперед,243.93535290420297,Нет
0,Куб,Вперед,175.32087203226033,0,Сфера,Назад,268.94828067393297,Нет
0,Сфера,Вперед,324.6049068265,1,Сфера,Назад,194.48666156413145,Нет
1,Сфера,Лево,104.17853055399921,1,Сфера,Назад,93.96352732216799,Нет
1,Куб,Лево,172.83604484788168,1,Куб,Право,128.77958296030695,Нет
0,Куб,Вперед,286.3250029382846,1,Пирамида,Назад,190.13938506523334,Да
0,Куб,Назад,230.97916406534102,1,Пирамида,Вперед,70.76236047549169,Да
0,Куб,Вперед,68.89357475278682,0,Пирамида,Лево,237.42580135994427,Нет
1,Пирамида,Право,298.7610852920245,0,Куб,Лево,287.6919776592418,Да
1,Сфера,Лево,275.1393333536957,1,Пирамида,Назад,124.50591898571888,Да
0,Пирамида,Вперед,192.84686871833165,0,Куб,Вперед,99.84268885459505,Нет
0,Куб,Право,96.3460211600528,1,Пирамида,Назад,273.8400065890548,Да
0,Пирамида,Назад,23.343742723430886,1,Пирамида,Назад,205.21081285595557,Да
0,Куб,Лево,40.67877494668209,0,Сфера,Право,344.0321269334561,Да
1,Сфера,Лево,194.23378601996183,0,Пирамида,Вперед,284.80329353537826,Да
0,Сфера,Лево,178.04869493345834,1,Куб,Вперед,128.4622784681195,Нет
1,Сфера,Вперед,117.32133198126496,0,Куб,Назад,309.12622133709783,Нет
0,Пирамида,Вперед,134.065798328054,1,Сфера,Лево,358.23856737276054,Нет
1,Пирамида,Лево,287.5072657721411,0,Сфера,Лево,284.3515124823709,Да
0,Сфера,Лево,240.55260466154937,1,Куб,Право,347.61693384089057,Да
1,Куб,Вперед,39.09188773120752,0,Пирамида,Назад,299.0367359850541,Нет
