Объект1_Бинарный,Объект1_Форма,Объект1_Направление,Объект1_Угол,Объект2_Бинарный,Объект2_Форма,Объект2_Направление,Объект2_Угол,Коллизия
0,Пирамида,Назад,313.4147484679582,1,Сфера,Лево,274.9116722389579,Нет
1,Куб,Лево,273.82314887883865,1,Пирамида,Вперед,43.04805449796898,Нет
1,Сфера,Назад,47.02148975866971,1,Пирамида,Право,283.46244216145254,Да
1,Пирамида,Назад,10.04543742758833,1,Сфера,Вперед,233.03715799397003,Да
1,Куб,Назад,116.73587898256913,0,Пирамида,Назад,12.889455395680072,Нет
1,Куб,Лево,118.57783675225217,1,Куб,Лево,190.07040171327512,Да
0,Куб,Право,234.91444329978808,1,Пирамида,Назад,125.1913399382165,Да
1,Куб,Вперед,27.836152561842024,1,Пирамида,Вперед,140.62658759890795,Нет
0,Сфера,Вперед,12.753787099830006,0,Сфера,Право,73.86747865398559,Да
0,Пирамида,Назад,215.9708276895719,0,Куб,Вперед,59.932289518173455,Да
1,Пирамида,Назад,42.92549726279222,0,Сфера,Вперед,49.847609373802115,Нет
1,Сфера,Назад,267.98948340052044,0,Сфера,Вперед,162.4006246169777,Нет
1,Сфера,Назад,72.95334666715597,0,Куб,Лево,34.17979634195411,Нет
0,Куб,Назад,244.98707267498887,0,Куб,Назад,53.70182075068131,Да
0,Сфера,Лево,140.1929764889336,1,Куб,Лево,172.55984650881155,Нет
1,Пирамида,Право,38.634314604233204,1,Пирамида,Право,214.49383104640017,Нет
1,Куб,Назад,181.0013546621475,0,Сфера,Вперед,201.44207596389376,Да
1,Сфера,Право,262.32223684144424,1,Куб,Назад,177.52896534470844,Да
0,Куб,Назад,321.63794334700344,1,Куб,Назад,24.884969083694322,Да
0,Сфера,Лево,86.43459008680269,0,Пирамида,Назад,191.37047156254764,Нет
0,Куб,Лево,131.79469429211846,1,Сфера,Вперед,105.49174278581006,Нет
0,Сфера,Назад,261.6331457427076,1,Пирамида,Назад,298.4618541326668,Да
0,Сфера,Вперед,306.1564019000737,0,Сфера,Вперед,98.2161114420001,Нет
1,Куб,Вперед,13.635453486012977,0,Сфера,Вперед,311.31870828678507,Нет
0,Пирамида,Право,298.4671791580812,0,Куб,Вперед,171.36529067525652,Да
1,Сфера,Лево,5.866853528041065,1,Сфера,Назад,214.00815812112765,Да
0,Куб,Лево,211.30635900287984,0,Куб,Лево,118.35981182096522,Нет
1,Куб,Вперед,19.330360719116154,0,Сфера,Лево,222.4605551838278,Да
1,Куб,Назад,22.80024854925882,0,Пирамида,Право,74.97628591233347,Да
0,Сфера,Лево,329.7329446589136,0,Сфера,Лево,302.6281460070008,Да
0,Пирамида,Назад,356.51238673802123,0,Куб,Назад,204.6925998911468,Да
0,Сфера,Вперед,50.17909806180283,1,Пирамида,Лево,226.28093337956037,Нет
0,Пирамида,Лево,303.83429822657826,1,Пирамида,Лево,190.10852746821115,Да
1,Сфера,Вперед,247.04803300968408,0,Куб,Вперед,73.62096125295112,Нет
0,Сфера,Лево,330.5615864629603,1,Сфера,Назад,122.495149263263,Да
0,Пирамида,Лево,121.85925487038487,0,Сфера,Назад,214.64423650959083,Да
1,Куб,Лево,307.03043823958063,1,Пирамида,Право,198.50038688707934,Да
1,Пирамида,Вперед,333.15395460900237,1,Пирамида,Назад,307.47339521048445,Да
0,Куб,Лево,152.43547816181518,1,Пирамида,Вперед,176.89447919744097,Нет
0,Сфера,Вперед,103.30258243160887,0,Пирамида,Назад,50.62266639501287,Да
0,Сфера,Назад,327.774955339076,1,Сфера,Вперед,262.7677469013375,Нет
1,Сфера,Назад,152.6127187632873,1,Сфера,Назад,243.63478508302356,Да
1,Пирамида,Лево,187.75191452509358,0,Пирамида,Право,117.47685854877594,Нет
1,Куб,Назад,349.7064224689123,1,Сфера,Лево,127.51173400183785,Нет
1,Сфера,Назад,53.95996086525794,1,Пирамида,Назад,77.2962691686659,Да
1,Пирамида,Лево,32.680752708333564,1,Пирамида,Право,99.80262686253047,Нет
1,Сфера,Право,301.19918863464704,0,Пирамида,Назад,208.51624891957067,Нет
1,Сфера,Назад,91.71680901733853,1,Сфера,Вперед,85.10953937022838,Нет
0,Сфера,Право,190.0937507995242,1,Куб,Лево,127.1089196698082,Да
0,Куб,Право,11.460970421035546,1,Куб,Право,355.9940218771225,Да
1,Пирамида,Вперед,336.06720560607175,0,Куб,Право,26.280364572447013,Нет
0,Сфера,Назад,340.7329637436096,1,Пирамида,Вперед,119.7933501325885,Да
1,Куб,Назад,355.607557680674,0,Пирамида,Лево,350.91919573784014,Нет
0,Куб,Лево,127.76381759250066,0,Куб,Право,276.68968809018725,Да
0,Пирамида,Вперед,156.44931185144122,1,Куб,Назад,144.9949418400247,Да
1,Сфера,Назад,315.8771640457599,1,Пирамида,Вперед,291.24789150336875,Да
1,Сфера,Право,2.149917792872391,1,Сфера,Назад,246.35432599743586,Нет
0,Пирамида,Вперед,207.26838789134587,1,Куб,Право,29.415423493648568,Нет
0,Куб,Вперед,199.610757364756,1,Куб,Вперед,135.80437351693195,Нет
1,Пирамида,Вперед,133.847616982615,0,Сфера,Лево,18.12260442525718,Да
1,Сфера,Лево,167.24163884838885,1,Пирамида,Назад,224.68048357671506,Да
1,Пирамида,Вперед,315.5989705687099,1,Сфера,Вперед,173.74752659285082,Нет
1,Пирамида,Вперед,57.00728448439992,1,Куб,Право,176.4591573121913,Да
1,Сфера,Назад,350.0586316588977,1,Куб,Вперед,125.07430163430149,Нет
1,Сфера,Вперед,239.94922403267287,1,Пирамида,Право,320.5412493313974,Нет
0,Пирамида,Вперед,206.0081861898216,0,Пирамида,Назад,286.86753396821297,Нет
0,Куб,Назад,114.26977237931287,0,Пирамида,Вперед,182.0195104886245,Да
0,Сфера,Назад,281.1636211527457,0,Сфера,Право,319.75939268864187,Да
1,Куб,Вперед,215.7411435931809,0,Куб,Вперед,319.6631662372686,Нет
0,Куб,Право,140.6074013486995,0,Сфера,Право,21.45936142940822,Да
1,Пирамида,Назад,234.6759417136268,0,Пирамида,Лево,1.5582248508933993,Да
1,Сфера,Лево,174.17637840109467,1,Куб,Право,20.081507027860596,Нет
1,Пирамида,Лево,146.70356849060192,1,Сфера,Назад,27.837649931346174,Нет
1,Куб,Лево,61.0744395872163,1,Пирамида,Назад,77.78577463704231,Нет
0,Куб,Право,347.6313709566097,1,Пирамида,Вперед,175.49871075324066,Да
0,Сфера,Назад,94.44587824525307,1,Куб,Назад,249.338796657434,Да
1,Сфера,Право,287.76785186525564,0,Куб,Право,11.808986148745682,Да
1,Сфера,Лево,179.887591818569,1,Куб,Лево,156.87337853279644,Нет
0,Сфера,Лево,283.90090269448,0,Сфера,Вперед,36.800868634375185,Нет
1,Сфера,Лево,156.0801000185458,1,Куб,Право,119.04862667882176,Да
1,Сфера,Лево,6.471702203173395,0,Сфера,Вперед,71.88040282702165,Да
0,Куб,Лево,221.57609099317534,0,Сфера,Лево,213.5839105133767,Да
0,Куб,Лево,195.01905232411735,1,Куб,Право,302.4344872680268,Да
1,Куб,Вперед,344.15810502885915,1,Пирамида,Право,355.07888551661006,Да
1,Куб,Вперед,254.78108759806622,0,Куб,Право,315.96635510259995,Нет
1,Куб,Назад,217.29064829579093,0,Куб,Лево,315.1099367439101,Нет
0,Пирамида,Право,290.52777188686315,1,Куб,Назад,309.5987178698912,Да
0,Пирамида,Лево,189.46202092028642,0,Пирамида,Назад,129.94307886075188,Нет
0,Куб,Право,214.27326537231747,1,Сфера,Вперед,145.02095115249563,Нет
0,Пирамида,Право,127.84139442307318,1,Пирамида,Вперед,299.8538037036779,Нет
1,Куб,Право,115.42104376618347,1,Сфера,Назад,57.617974570587755,Да
1,Пирамида,Право,67.23831313865105,1,Сфера,Вперед,161.01301402795306,Нет
1,Куб,Право,210.55141869674495,0,Сфера,Право,131.31951835512612,Нет
