Объект1_Бинарный,Объект1_Форма,Объект1_Направление,Объект1_Угол,Объект2_Бинарный,Объект2_Форма,Объект2_Направление,Объект2_Угол,Коллизия
1,Пирамида,Лево,188.45993221906545,1,Куб,Вперед,112.47956418242052,Да
0,Сфера,Право,262.46899223706635,0,Пирамида,Вперед,249.86135388628523,Нет
0,Сфера,Лево,206.00877210330145,1,Сфера,Право,190.84722539208428,Да
1,Куб,Вперед,184.1853147323762,1,Куб,Вперед,165.42226532975678,Нет
1,Куб,Право,327.6570585836144,1,Куб,Лево,208.01857576178492,Нет
1,Пирамида,Вперед,11.601848476691048,0,Куб,Право,61.16191299199748,Нет
1,Куб,Назад,307.4426971285602,0,Куб,Право,286.08241623383697,Да
0,Сфера,Лево,127.03951755914174,0,Пирамида,Право,234.07388142468824,Да
0,Сфера,Вперед,262.3070628038901,1,Куб,Лево,31.677594669992658,Да
0,Сфера,Вперед,253.9156972125199,1,Куб,Назад,179.45635031577447,Да
1,Пирамида,Вперед,255.483930632098,1,Пирамида,Назад,280.05506697482076,Нет
0,Пирамида,Лево,225.14561986320007,0,Куб,Право,339.72996395837924,Нет
0,Куб,Право,37.31996603037649,0,Сфера,Право,323.73827754417556,Нет
1,Сфера,Назад,308.3119269839438,0,Пирамида,Назад,231.22920839178582,Нет
1,Куб,Вперед,300.24526379445246,1,Куб,Право,307.0099795890857,Нет
1,Куб,Вперед,218.54938122133018,0,Куб,Вперед,139.71302408165366,Да
0,Куб,Вперед,94.76186051791589,0,Пирамида,Лево,163.2648694566346,Нет
0,Куб,Назад,320.8214422185578,0,Куб,Лево,270.0680244462012,Нет
0,Пирамида,Лево,304.53841388296365,1,Пирамида,Лево,269.9581708784292,Да
1,Сфера,Назад,105.41688858623563,0,Пирамида,Вперед,295.5662857597913,Да
0,Пирамида,Лево,215.38571795783926,0,Пирамида,Вперед,220.0732117367293,Нет
0,Сфера,Лево,296.0649660361244,1,Сфера,Право,92.59715542191876,Да
1,Пирамида,Вперед,260.8902145666172,0,Куб,Назад,76.72991986806579,Да
1,Сфера,Вперед,216.4747253259381,1,Пирамида,Лево,145.4549138663247,Нет
0,Пирамида,Лево,21.702589606791598,0,Пирамида,Назад,150.18043737068464,Нет
1,Куб,Право,11.757944103646945,1,Пирамида,Лево,237.77495583104874,Да
0,Сфера,Вперед,93.32410038322493,0,Пирамида,Лево,185.62732032076917,Да
1,Сфера,Назад,14.84870309318806,1,Куб,Назад,85.08381047668776,Нет
0,Пирамида,Назад,227.5398021629337,0,Пирамида,Вперед,125.177426803817,Нет
0,Сфера,Право,239.74993534387596,1,Сфера,Назад,218.9113124157607,Нет
1,Куб,Право,119.86907983449113,0,Сфера,Право,0.7715909136980281,Да
0,Сфера,Лево,291.7333683232229,0,Куб,Лево,353.42625779412884,Да
1,Сфера,Назад,314.91073266039695,1,Куб,Лево,143.02643593889377,Нет
1,Сфера,Право,273.71865129563423,0,Пирамида,Назад,312.10146056456153,Да
0,Пирамида,Вперед,345.0464652724004,1,Куб,Вперед,41.445846232840694,Нет
1,Сфера,Назад,285.15855748393034,1,Куб,Право,62.17786142388193,Нет
0,Сфера,Вперед,301.704271172955,0,Сфера,Назад,346.0172564785295,Нет
1,Пирамида,Лево,68.44754629928482,0,Куб,Право,310.8619667170667,Да
0,Пирамида,Лево,337.3717769776685,0,Куб,Лево,90.84374644267048,Да
1,Сфера,Вперед,117.6958198490368,0,Пирамида,Лево,178.93556408376884,Нет
1,Сфера,Право,161.05451952064791,1,Сфера,Вперед,1.8804549273030347,Нет
0,Куб,Лево,280.8765187534133,0,Сфера,Назад,336.37922062652973,Нет
0,Сфера,Назад,350.0654414806267,1,Пирамида,Право,297.51662773123826,Да
0,Пирамида,Вперед,329.12630527647985,1,Куб,Право,319.0361064024359,Да
0,Куб,Лево,130.23393528188905,0,Сфера,Назад,63.85640478917201,Да
1,Пирамида,Вперед,91.49990166856108,1,Сфера,Право,110.76497049292324,Нет
0,Сфера,Лево,5.532999332207935,1,Куб,Лево,233.97346900680458,Нет
1,Сфера,Право,156.18577749544312,1,Куб,Право,237.79867312788934,Да
1,Куб,Право,150.08985838025737,0,Сфера,Право,286.95398982405857,Нет
1,Сфера,Назад,30.4911961832221,1,Сфера,Лево,65.89562908319485,Нет
0,Куб,Вперед,351.92212170578347,0,Пирамида,Лево,43.81936704055976,Да
1,Пирамида,Вперед,116.11038661736539,0,Пирамида,Назад,107.37464187424379,Да
0,Куб,Вперед,82.00430927401354,0,Куб,Право,356.13837333769374,Да
0,Пирамида,Вперед,201.91474855704797,0,Сфера,Вперед,292.0962610632364,Да
