Объект1_Бинарный,Объект1_Форма,Объект1_Направление,Объект1_Угол,Объект2_Бинарный,Объект2_Форма,Объект2_Направление,Объект2_Угол,Коллизия
1,Куб,Лево,307.54520269489217,0,Пирамида,Вперед,80.39415639357071,Нет
0,Куб,Назад,60.441174301655224,1,Куб,Вперед,61.791908754770205,Нет
0,Сфера,Вперед,305.4210626537439,1,Пирамида,Право,35.49892611953317,Да
0,Сфера,Назад,2.067694826125308,1,Сфера,Лево,131.58622532538575,Нет
0,Пирамида,Назад,331.53294627704577,0,Пирамида,Вперед,287.7817272090916,Нет
1,Пирамида,Право,317.19264504475393,1,Пирамида,Назад,343.97326520300794,Да
0,Сфера,Вперед,157.74237042747956,0,Сфера,Лево,9.41103948600389,Нет
1,Пирамида,Назад,359.5819230189102,1,Куб,Лево,61.39037229554078,Да
0,Сфера,Право,303.0675037234078,0,Куб,Лево,306.50194316994515,Нет
0,Пирамида,Право,214.09501829894415,1,Сфера,Право,11.49299136806075,Нет
0,Сфера,Право,337.29881739784975,1,Пирамида,Назад,137.1395998102763,Нет
0,Сфера,Назад,45.460708883693684,1,Сфера,Право,194.3203746395981,Нет
0,Сфера,Назад,130.45392082123294,1,Сфера,Лево,125.39925732401295,Нет
1,Пирамида,Право,119.72605579853425,1,Куб,Назад,290.89289064982427,Нет
1,Куб,Вперед,260.9944099709272,0,Куб,Лево,317.7018030897185,Нет
1,Куб,Право,340.0550853392619,0,Сфера,Лево,341.54079411251274,Нет
0,Сфера,Назад,280.79900176404567,1,Сфера,Назад,75.77524655645662,Нет
0,Пирамида,Вперед,290.5473332515289,1,Пирамида,Право,319.21708965399785,Да
0,Сфера,Лево,115.2472511913494,0,Пирамида,Право,256.1832199946916,Нет
1,Сфера,Назад,220.83016081109417,0,Сфера,Вперед,221.74755178604516,Да
0,Куб,Вперед,127.743966650333,1,Пирамида,Лево,254.04839335818872,Да
0,Куб,Вперед,356.84424016908525,0,Сфера,Лево,190.02941345706878,Да
0,Пирамида,Назад,253.2367714386374,1,Сфера,Право,336.43221125704684,Да
0,Сфера,Назад,8.374958937709582,0,Сфера,Назад,265.02565305670316,Нет
1,Куб,Лево,76.43444778442708,0,Пирамида,Вперед,162.085562655958,Да
0,Пирамида,Вперед,246.31609511182526,1,Сфера,Вперед,291.2410542933188,Нет
0,Пирамида,Вперед,347.96239996788535,0,Куб,Вперед,150.08892340618408,Нет
0,Сфера,Назад,275.1271167539615,0,Сфера,Лево,326.94356916148297,Да
0,Пирамида,Вперед,38.71316457905193,1,Пирамида,Вперед,248.6710814929865,Нет
1,Куб,Право,45.12479125189773,0,Сфера,Вперед,12.38890866485546,Да
1,Сфера,Вперед,104.89842439334286,1,Сфера,Лево,218.8697782725865,Нет
1,Сфера,Лево,205.73135419385446,0,Куб,Право,59.14194159105088,Да
1,Сфера,Право,187.9664011802458,1,Пирамида,Лево,325.6626009451661,Нет
1,Куб,Право,275.63458706610254,0,Сфера,Назад,81.3579981466615,Да
1,Куб,Право,53.895694523242476,1,Куб,Право,329.67683694286677,Да
0,Куб,Вперед,275.24702637009517,1,Куб,Назад,298.90984810613884,Нет
1,Куб,Право,177.10708545602714,0,Пирамида,Лево,10.47391613424509,Нет
0,Пирамида,Лево,128.5446584719111,1,Пирамида,Лево,322.681887221499,Да
1,Куб,Назад,62.00135562931231,0,Пирамида,Лево,221.359780292159,Нет
0,Сфера,Право,201.54503411805203,0,Пирамида,Назад,124.94481936970435,Да
1,Пирамида,Вперед,75.60754577736058,1,Сфера,Вперед,4.710677494391109,Нет
0,Куб,Вперед,234.38900591084325,0,Пирамида,Вперед,341.20736668538234,Нет
0,Куб,Назад,67.44929352968994,1,Куб,Лево,271.27430176504276,Да
0,Куб,Право,151.6049141265008,1,Куб,Лево,32.61912402189586,Да
0,Пирамида,Право,194.4865335704531,0,Сфера,Право,216.13075841158354,Да
0,Сфера,Вперед,72.28070443707193,0,Куб,Право,300.83733783219867,Да
1,Куб,Право,190.16426638601996,0,Куб,Право,355.5145073014134,Нет
1,Пирамида,Назад,212.96577960569965,0,Куб,Назад,20.11888867585201,Нет
0,Куб,Назад,100.42216454931958,1,Пирамида,Вперед,196.3941356662231,Нет
