Объект1_Бинарный,Объект1_Форма,Объект1_Направление,Объект1_Угол,Объект2_Бинарный,Объект2_Форма,Объект2_Направление,Объект2_Угол,Коллизия
0,Сфера,Назад,278.24042347119655,0,Сфера,Лево,25.288027493403952,Нет
0,Сфера,Лево,204.69702841236384,1,Пирамида,Вперед,63.99737393984808,Нет
1,Сфера,Право,340.98768420394407,0,Куб,Назад,36.34921085987004,Да
0,Сфера,Вперед,83.95212483121355,1,Пирамида,Право,322.77508827573644,Нет
1,Сфера,Право,66.23050361365182,1,Сфера,Вперед,83.52993081772283,Да
1,Куб,Лево,127.32668839697627,1,Сфера,Лево,15.440154314981065,Да
0,Куб,Право,153.26750628040955,0,Пирамида,Назад,191.63758189816974,Нет
1,Куб,Право,107.59278887200902,1,Пирамида,Назад,74.81750860807955,Да
0,Сфера,Вперед,114.71768685650916,1,Пирамида,Назад,102.32350565323507,Да
1,Пирамида,Назад,107.77338101105052,0,Пирамида,Право,76.67275044504193,Да
1,Куб,Вперед,104.7432738091469,1,Сфера,Лево,29.406249411957084,Нет
1,Сфера,Вперед,66.73189904093994,0,Сфера,Назад,315.6107350649251,Нет
1,Сфера,Назад,226.49199098482393,1,Сфера,Вперед,221.12191824947303,Да
0,Куб,Назад,173.12459288979218,1,Куб,Вперед,170.34802475416407,Да
1,Куб,Лево,54.95641498828829,0,Куб,Лево,183.85145629487295,Да
1,Куб,Назад,75.20562943043389,0,Куб,Право,126.13784058295361,Да
1,Пирамида,Право,240.1315849310586,1,Пирамида,Право,169.74931623440554,Да
1,Пирамида,Лево,88.38571035535763,1,Сфера,Лево,99.74146504284163,Да
1,Сфера,Вперед,217.6354831182472,0,Сфера,Лево,304.9597440491767,Да
1,Пирамида,Назад,336.61207911916597,0,Сфера,Право,57.67068502882513,Да
1,Куб,Лево,68.18949622385516,1,Пирамида,Лево,240.1637324569619,Да
0,Пирамида,Назад,21.124303364440028,0,Пирамида,Назад,31.55231156548772,Да
1,Куб,Право,212.41056404245333,1,Сфера,Право,48.41345297005012,Да
1,Сфера,Право,33.71154501280927,0,Сфера,Вперед,277.219831768194,Нет
1,Куб,Вперед,310.51462439217073,0,Куб,Вперед,236.58490320920797,Нет
1,Куб,Вперед,160.8865587891511,1,Пирамида,Назад,298.57460640583326,Да
1,Сфера,Вперед,292.87514817799666,1,Пирамида,Назад,289.54846872512263,Нет
0,Куб,Право,296.06290588006294,1,Пирамида,Назад,289.9863868028258,Нет
0,Сфера,Назад,73.16254871615875,1,Куб,Право,147.23866981931033,Нет
0,Куб,Назад,311.64214155649506,1,Куб,Назад,326.4306894308507,Нет
0,Сфера,Вперед,90.57851877106626,1,Куб,Право,341.27488726894063,Да
0,Сфера,Право,357.23926329335455,1,Куб,Назад,97.1564518573511,Да
0,Сфера,Назад,215.7811833978597,1,Куб,Лево,72.47287127132196,Да
1,Сфера,Лево,17.585551422077334,1,Сфера,Назад,151.99542247551315,Нет
1,Пирамида,Лево,249.72849977102658,1,Сфера,Вперед,256.15532308215614,Да
0,Сфера,Лево,91.42146107488347,0,Куб,Право,32.110408781612804,Да
0,Куб,Вперед,38.81490131039384,0,Сфера,Лево,87.0755857752899,Нет
0,Пирамида,Лево,7.562138997576269,1,Куб,Право,357.3474963723934,Нет
0,Пирамида,Лево,313.19558372901537,0,Пирамида,Право,337.78805302659066,Да
