Объект1_Бинарный,Объект1_Форма,Объект1_Направление,Объект1_Угол,Объект2_Бинарный,Объект2_Форма,Объект2_Направление,Объект2_Угол,Коллизия
1,Куб,Назад,92.627953797648,1,Куб,Назад,126.94384453955142,Да
1,Куб,Лево,279.76273441865396,0,Сфера,Назад,156.81096254639655,Да
0,Сфера,Право,270.3969045924874,0,Куб,Лево,231.53269368794514,Нет
0,Пирамида,Назад,174.55831793576004,1,Пирамида,Право,11.285135108468642,Нет
0,Пирамида,Право,163.52198180156552,0,Пирамида,Лево,110.05565328512229,Да
0,Пирамида,Право,239.80528422483602,1,Пирамида,Назад,23.70210073716361,Да
0,Сфера,Право,242.3953879158352,0,Пирамида,Лево,305.9156788702034,Да
1,Куб,Лево,249.2905700855095,0,Куб,Лево,11.564308040955362,Да
0,Куб,Право,197.9196047572259,1,Пирамида,Назад,71.40063276870097,Да
0,Куб,Назад,271.83786002487716,1,Пирамида,Назад,42.97337675929859,Да
0,Сфера,Назад,94.54088096525855,1,Сфера,Назад,304.2829259282281,Нет
1,Сфера,Право,201.5410240072891,1,Сфера,Назад,335.4380784232329,Нет
0,Пирамида,Лево,341.5089128670383,0,Пирамида,Вперед,208.21530636842374,Да
1,Куб,Вперед,43.95864640233515,0,Сфера,Вперед,232.03802037215488,Нет
1,Сфера,Лево,310.28826942878834,1,Куб,Лево,359.44811708746096,Нет
1,Пирамида,Назад,30.8184833267484,1,Куб,Назад,128.90331566631266,Да
1,Куб,Право,16.364606930105904,0,Пирамида,Право,9.079694041549118,Нет
0,Пирамида,Лево,280.25333090119693,0,Сфера,Назад,32.648767320696436,Да
0,Куб,Назад,173.16410087691673,0,Сфера,Право,339.65567086827144,Нет
0,Куб,Вперед,315.88136173044717,1,Пирамида,Лево,235.59198829144572,Нет
1,Пирамида,Право,208.26591202787986,0,Куб,Право,174.18733820972943,Да
1,Пирамида,Вперед,206.65165713294314,1,Сфера,Назад,265.0312078546085,Да
0,Пирамида,Назад,54.3646157535852,1,Куб,Вперед,102.6527004338265,Да
1,Куб,Лево,94.94410195531417,0,Сфера,Назад,61.86670806871804,Да
1,Сфера,Право,259.8868795443795,1,Куб,Право,330.10068667888186,Да
1,Пирамида,Лево,167.8012583902379,1,Куб,Лево,113.2089248129172,Да
0,Куб,Лево,137.85641885905014,0,Сфера,Вперед,100.18140019268614,Нет
1,Пирамида,Лево,212.72977935781068,0,Куб,Лево,358.4559894514675,Да
0,Пирамида,Право,32.920100245159375,1,Пирамида,Вперед,293.2525313241418,Да
0,Пирамида,Право,77.78051183635482,0,Пирамида,Лево,253.89422431052338,Нет
0,Куб,Назад,73.49147507014717,1,Пирамида,Лево,225.24969415774487,Нет
1,Куб,Вперед,110.87441717615133,0,Куб,Вперед,194.8123428359541,Да
0,Сфера,Лево,323.9239505091484,0,Сфера,Право,162.8515369336787,Нет
0,Сфера,Вперед,150.98469221439564,0,Куб,Право,248.63848051397898,Да
1,Сфера,Вперед,98.23798389800379,1,Куб,Лево,319.9272909608327,Нет
0,Пирамида,Право,318.45898576193645,1,Куб,Лево,116.1008309902688,Да
1,Куб,Право,252.69327169975202,0,Сфера,Право,335.5506923643074,Нет
1,Пирамида,Назад,56.38657098103383,1,Куб,Назад,121.24904045956366,Нет
1,Куб,Лево,254.48146244017863,0,Куб,Лево,7.0984324035237245,Да
1,Куб,Назад,359.611215229885,0,Пирамида,Лево,341.2908617170781,Нет
0,Пирамида,Вперед,316.31151236374365,0,Куб,Вперед,32.2381737247155,Да
0,Пирамида,Право,44.15045826508255,1,Пирамида,Право,74.51218832878334,Да
1,Пирамида,Вперед,205.55111186905722,0,Куб,Вперед,66.9684412593148,Да
