Объект1_Бинарный,Объект1_Форма,Объект1_Направление,Объект1_Угол,Объект2_Бинарный,Объект2_Форма,Объект2_Направление,Объект2_Угол,Коллизия
1,Сфера,Право,7.406687671866488,1,Сфера,Лево,350.533104382922,Да
1,Куб,Вперед,42.836049584191606,0,Куб,Вперед,25.31398299892658,Нет
0,Куб,Вперед,333.56709849072485,0,Куб,Право,130.57775702216549,Нет
1,Пирамида,Лево,221.44804980641024,1,Пирамида,Назад,168.54892307632332,Нет
0,Пирамида,Лево,113.03049127072609,1,Пирамида,Лево,216.6635542963729,Нет
0,Пирамида,Назад,336.61818617200606,1,Пирамида,Вперед,300.45916152332467,Да
0,Куб,Лево,197.39724639879324,1,Сфера,Назад,181.58621097940122,Нет
0,Сфера,Назад,269.6553066915209,1,Пирамида,Лево,219.8270291209206,Да
0,Сфера,Вперед,75.71335877609704,1,Куб,Вперед,246.15753190238476,Нет
0,Сфера,Лево,240.33234493201576,1,Сфера,Лево,0.3872419419140005,Да
1,Сфера,Назад,96.18983190144883,1,Пирамида,Право,349.4108759346879,Да
0,Куб,Право,276.9244752980014,0,Сфера,Вперед,100.49264406093253,Нет
0,Пирамида,Вперед,46.50225528747121,0,Пирамида,Право,261.93547180000576,Да
0,Сфера,Назад,146.49388926384142,0,Куб,Лево,318.86560964528115,Нет
1,Куб,Право,290.1898230587241,0,Куб,Лево,265.2551345340493,Нет
1,Сфера,Право,290.4443616877112,1,Куб,Право,237.41304062006853,Нет
0,Сфера,Вперед,124.76882749522078,0,Куб,Лево,47.078004370226566,Нет
0,Пирамида,Право,50.49692971834127,1,Пирамида,Право,116.37273688433805,Нет
1,Куб,Лево,16.92380620853173,0,Куб,Назад,276.95250360840225,Нет
0,Сфера,Право,158.2228212178848,1,Куб,Назад,36.653867782806046,Нет
0,Куб,Лево,318.6219041080693,1,Куб,Назад,309.9958204892229,Нет
1,Сфера,Вперед,331.0931242190165,1,Пирамида,Вперед,104.49697561652745,Нет
0,Куб,Право,345.72595007336076,1,Куб,Назад,32.00796317728822,Да
0,Пирамида,Право,198.04400825945243,1,Сфера,Вперед,204.63980632857897,Нет
1,Сфера,Вперед,172.54119211026946,1,Пирамида,Право,349.17315695941403,Да
0,Пирамида,Лево,60.39105381560792,1,Куб,Назад,0.8237985320138685,Нет
0,Пирамида,Право,329.57431827778134,1,Сфера,Право,333.35246776001566,Да
1,Куб,Право,43.15835184448839,1,Пирамида,Право,138.33470161405424,Да
1,Пирамида,Лево,189.23920514185107,0,Пирамида,Лево,22.45355426969939,Да
1,Куб,Право,324.3003030799109,1,Куб,Вперед,239.11073073762896,Нет
0,Пирамида,Назад,291.4078344849823,0,Пирамида,Вперед,101.57015453255265,Нет
1,Куб,Право,77.33048219334091,1,Куб,Назад,307.98911711290896,Да
1,Куб,Лево,236.22595873844108,0,Куб,Лево,196.64643107893508,Нет
0,Пирамида,Вперед,246.43577646791357,0,Сфера,Вперед,216.39873265070503,Нет
0,Куб,Вперед,249.72415409308334,0,Куб,Лево,334.88840552373705,Да
1,Сфера,Право,107.43428247518582,0,Сфера,Право,70.52942422422325,Нет
0,Куб,Право,49.348567906811844,0,Сфера,Назад,138.82490179227165,Нет
0,Куб,Право,335.5856320581681,1,Пирамида,Право,24.36631912262896,Нет
1,Сфера,Вперед,274.03564310434433,0,Пирамида,Назад,57.42660413072372,Нет
0,Куб,Лево,161.80747447839417,0,Пирамида,Назад,106.99249338771813,Да
0,Сфера,Лево,116.13437608440428,0,Пирамида,Вперед,82.60051683757678,Нет
1,Сфера,Вперед,29.840289063568804,0,Куб,Лево,232.31416032271673,Да
0,Сфера,Лево,59.97495229687545,1,Пирамида,Лево,143.7992137635811,Да
1,Пирамида,Лево,138.98521334593082,0,Куб,Лево,103.51497097370637,Да
0,Пирамида,Назад,190.54232018899432,1,Куб,Право,251.26823939356433,Нет
0,Пирамида,Право,263.88575207601434,1,Пирамида,Вперед,52.53934187872204,Нет
0,Куб,Вперед,165.34155265388938,0,Сфера,Лево,226.75151347657837,Нет
0,Куб,Вперед,61.79983203617834,0,Куб,Назад,338.41795773619083,Да
1,Пирамида,Назад,98.95368032538389,0,Сфера,Вперед,122.78529613053325,Нет
0,Куб,Лево,215.60461760335232,1,Сфера,Право,330.72220515982303,Нет
1,Сфера,Лево,136.8010973305873,0,Куб,Право,198.64809469282844,Да
0,Сфера,Вперед,98.8150262793387,0,Сфера,Вперед,84.6147810988562,Нет
1,Пирамида,Назад,74.86111729420945,1,Сфера,Право,112.51535095712494,Нет
0,Пирамида,Вперед,163.25099068173571,0,Куб,Назад,13.948439189165045,Нет
0,Пирамида,Назад,98.72702999103184,0,Куб,Назад,31.359940279114934,Нет
1,Куб,Вперед,168.82283927519904,1,Пирамида,Право,90.3591327051969,Да
0,Куб,Назад,139.88157549926433,1,Сфера,Назад,280.8032998191942,Да
1,Сфера,Право,133.1807588112149,1,Пирамида,Назад,67.05157820554558,Нет
0,Сфера,Лево,223.48684760599244,0,Сфера,Вперед,294.9467331997039,Да
1,Сфера,Назад,182.51097345970896,1,Сфера,Вперед,344.47370826651917,Нет
0,Сфера,Вперед,209.62651851210296,1,Куб,Вперед,316.34250702836755,Да
0,Куб,Назад,337.9665820478338,1,Пирамида,Вперед,33.170570691907685,Нет
1,Пирамида,Право,36.19452696627492,1,Сфера,Лево,76.45531449891283,Нет
1,Пирамида,Назад,335.3389579348739,1,Куб,Вперед,29.207868246666656,Да
0,Сфера,Лево,285.4031780009788,0,Куб,Право,38.652216190631336,Нет
1,Сфера,Вперед,337.2729346178236,1,Пирамида,Вперед,343.70968279318157,Нет
1,Сфера,Вперед,3.6569061601036834,0,Пирамида,Лево,326.72713659906896,Да
1,Сфера,Право,59.6797950052129,1,Пирамида,Назад,194.08721922472736,Нет
0,Пирамида,Вперед,155.77562761005805,0,Пирамида,Вперед,127.53380449054491,Да
0,Пирамида,Вперед,69.56495986512395,0,Куб,Лево,92.74629793670111,Нет
0,Сфера,Право,217.1091748200003,1,Куб,Право,179.81586126245926,Нет
0,Куб,Лево,50.85494069789732,1,Сфера,Вперед,41.45509417145291,Да
1,Сфера,Лево,272.5967886455944,1,Куб,Вперед,33.932363008088146,Нет
0,Сфера,Вперед,217.2511096590461,0,Сфера,Лево,48.75827279044691,Да
1,Пирамида,Право,227.63377453909916,1,Куб,Лево,83.5301825749686,Да
1,Сфера,Вперед,49.512994415344295,0,Сфера,Право,175.20575503370904,Да
0,Куб,Вперед,27.982778134718522,0,Пирамида,Назад,311.83195214190044,Нет
1,Пирамида,Вперед,253.8152117667654,0,Пирамида,Лево,317.8479699015052,Да
0,Пирамида,Назад,83.26388457424237,1,Куб,Вперед,115.72955328485543,Да
1,Куб,Право,187.28195015488112,0,Куб,Право,21.59043098324197,Да
0,Сфера,Право,322.4563025807108,1,Сфера,Лево,312.7212802846284,Да
0,Куб,Лево,8.37528222011203,1,Пирамида,Вперед,149.45762077304087,Нет
1,Пирамида,Лево,215.81360217782768,0,Сфера,Назад,288.20979487907044,Нет
1,Пирамида,Назад,253.61858889524603,0,Куб,Назад,256.0970825609542,Нет
0,Куб,Вперед,290.84937379011063,0,Сфера,Назад,210.806965539208,Нет
0,Сфера,Вперед,347.8715048528454,1,Пирамида,Право,221.88501204318942,Нет
0,Куб,Назад,99.44036840917526,0,Сфера,Назад,206.67525787470584,Да
0,Пирамида,Лево,13.629138615103713,0,Сфера,Назад,203.66128821721486,Нет
1,Сфера,Право,157.49755972445257,1,Пирамида,Назад,230.1117408261789,Да
1,Сфера,Право,115.9667367190881,1,Куб,Лево,267.3186434138629,Да
0,Куб,Право,22.813669252706305,1,Куб,Назад,313.4894246718231,Да
1,Пирамида,Право,123.71186331115108,1,Куб,Назад,59.398646775629935,Нет
0,Сфера,Лево,103.43854350077049,1,Сфера,Назад,203.5267659080118,Да
0,Сфера,Вперед,85.86958018444416,1,Сфера,Вперед,56.07850413475066,Нет
1,Сфера,Назад,250.47634356669414,1,Сфера,Назад,234.22476389910085,Да
1,Пирамида,Лево,270.5089911566613,1,Сфера,Право,311.11742181403974,Да
0,Пирамида,Лево,98.96727254606351,1,Куб,Право,107.19670139844818,Нет
0,Сфера,Назад,16.480253055408557,0,Сфера,Вперед,194.33846000595358,Да
1,Пирамида,Назад,93.22965694627707,0,Куб,Право,213.8394042181674,Нет
1,Пирамида,Право,110.4657079025402,0,Куб,Назад,312.295413843541,Нет
1,Сфера,Вперед,181.93066967722572,1,Пирамида,Назад,20.66085961038109,Нет
1,Сфера,Право,267.06356229345107,0,Куб,Назад,151.53191215071448,Да
0,Куб,Лево,268.80653827710614,1,Сфера,Право,252.75145742700423,Да
1,Пирамида,Лево,314.9795449109567,1,Куб,Назад,188.6673725566354,Нет
1,Пирамида,Назад,170.5407997288719,0,Пирамида,Вперед,86.38708314082669,Да
0,Сфера,Вперед,345.87330164737284,1,Куб,Назад,281.1540889878797,Да
0,Куб,Право,270.7551596900747,1,Куб,Право,225.99199737371848,Нет
0,Куб,Назад,7.772675787819381,0,Сфера,Право,154.22125555006434,Да
0,Пирамида,Право,359.47674387482124,1,Сфера,Лево,132.36264867730898,Да
1,Пирамида,Вперед,151.79268724660147,0,Пирамида,Право,63.29281951838664,Нет
0,Пирамида,Лево,268.9298770907147,1,Сфера,Вперед,128.83720007861515,Да
1,Пирамида,Право,338.91680193929585,0,Сфера,Лево,319.2341028306885,Нет
0,Сфера,Назад,99.10851540097761,0,Куб,Вперед,240.9051015879218,Нет
1,Пирамида,Вперед,219.32740083504052,0,Куб,Назад,17.530390035689003,Да
0,Сфера,Лево,109.58734068594096,0,Куб,Лево,51.63910422135052,Да
1,Куб,Вперед,50.354325254743124,0,Сфера,Право,305.96011819478434,Нет
1,Сфера,Назад,153.8381725512972,0,Пирамида,Право,85.45383339449108,Нет
0,Пирамида,Лево,197.10619067710445,0,Пирамида,Право,56.681185909143785,Да
1,Сфера,Назад,213.12876687736505,1,Пирамида,Лево,324.63943644781483,Нет
0,Куб,Лево,134.5212951576766,0,Куб,Право,240.79902407441404,Да
1,Пирамида,Вперед,43.985587098019984,1,Куб,Лево,52.71119751583293,Да
1,Куб,Вперед,331.13653611302,1,Пирамида,Вперед,159.06398471108213,Да
1,Куб,Лево,90.98988207445268,1,Куб,Назад,93.69787334030579,Нет
0,Куб,Право,148.3142152050769,1,Пирамида,Лево,138.96946522697988,Да
0,Сфера,Назад,359.374623647507,0,Куб,Назад,15.657068893768344,Нет
0,Пирамида,Лево,301.51944646168465,0,Пирамида,Лево,57.603778701198834,Нет
1,Сфера,Право,225.40606635340646,0,Куб,Лево,83.0985811090766,Да
1,Куб,Назад,273.74968338310555,1,Пирамида,Право,348.4016917751422,Нет
1,Куб,Право,234.5375170487515,1,Пирамида,Назад,73.25417793887064,Да
1,Куб,Назад,130.65168392125096,1,Куб,Назад,257.8744502680184,Да
0,Сфера,Вперед,56.305303707356906,1,Сфера,Право,71.71416751882069,Да
1,Пирамида,Вперед,276.26763520463044,0,Пирамида,Право,314.13123979138413,Да
1,Сфера,Лево,357.4990259610957,0,Сфера,Лево,332.55790520125504,Да
0,Куб,Право,151.49727660745813,0,Пирамида,Лево,6.9541127315598805,Да
0,Сфера,Назад,343.246783033492,1,Сфера,Вперед,151.31086874839224,Да
0,Куб,Вперед,260.1400611007535,1,Сфера,Лево,130.60885982057155,Нет
0,Сфера,Назад,340.1185241276501,1,Куб,Право,302.14852217845527,Нет
1,Пирамида,Вперед,153.9680423673069,0,Куб,Право,241.56529107708556,Нет
0,Пирамида,Право,132.47127586856377,1,Куб,Лево,133.9826429513902,Да
0,Сфера,Вперед,245.27070175156663,1,Пирамида,Вперед,249.54191939182545,Нет
1,Сфера,Лево,344.71438211252143,1,Пирамида,Назад,322.66547218909545,Нет
1,Пирамида,Право,249.30029375663577,1,Пирамида,Право,330.0202357564811,Да
0,Куб,Лево,223.668412697152,0,Пирамида,Лево,215.72328804951775,Да
0,Куб,Вперед,260.23652783373734,0,Куб,Назад,177.72309160570668,Нет
1,Пирамида,Вперед,207.01584263422723,1,Пирамида,Вперед,61.42695066795761,Да
